laporan,label
jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
jalan raya utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
ruas jalan utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
akses jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
ruas jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
genangan air setinggi 1 meter menggenangi pemukiman warga,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
jalan raya utama rusak berat terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ruas jalan utama rusak berat terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
gas bocor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
terbakar hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
lampu ruas jalan mati terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
lampu jalan raya mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di ruas jalan utama katapang mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan raya sudah tidak terbaca,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
lampu akses jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
lampu akses jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
sampah berserakan di jalan raya dekat pasar,Reguler
sampah berserakan di akses jalan dekat pasar,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa bangunan warga,Prioritas
jalan berlubang kecil terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
air meluap parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
akses jalan utama rusak berat terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
pohon jatuh terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
pepohonan tumbang terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu ruas jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
akses jalan berlubang kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
tumpukan sampah di taman mencapai 1 meter tinggi mengeluarkan bau menyengat,Prioritas
tumpukan sampah di taman mencapai 1 meter tinggi mengeluarkan bau menyengat,Prioritas
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
api hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
akses jalan utama rusak berat terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
pohon jatuh terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
tiang listrik patah dan hampir menimpa bangunan warga,Prioritas
tiang listrik patah dan hampir menimpa bangunan warga,Prioritas
